timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716467101176,1,Home-1,200,OK,Thread Group 1-24,text,true,,1351,196,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101175,4,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101175,2,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101177,2,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101186,2,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,468,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101188,2,Home,200,OK,Thread Group 1-23,text,true,,1497,391,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101188,1,Home-0,302,Found,Thread Group 1-23,,true,,146,195,12,12,http://localhost:8080/jpetstore,1,0,0
1716467101189,1,Home-1,200,OK,Thread Group 1-23,text,true,,1351,196,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101186,5,Sign In,200,OK,Thread Group 1-30,text,true,,3925,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,5,0,0
1716467101191,3,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101191,1,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101192,2,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101201,4,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101201,2,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101203,2,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101201,4,Reptiles,200,OK,Thread Group 1-27,text,true,,3712,252,12,12,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,4,0,0
1716467101203,2,Login,200,OK,Thread Group 1-28,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101203,1,Login-0,302,Found,Thread Group 1-28,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1716467101204,1,Login-1,200,OK,Thread Group 1-28,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101212,2,Main Catalog,200,OK,Thread Group 1-23,text,true,,4832,468,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101213,2,Dogs,200,OK,Thread Group 1-19,text,true,,4296,248,12,12,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467101221,4,Sign Out,200,OK,Thread Group 1-22,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101221,2,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101223,2,Sign Out-1,200,OK,Thread Group 1-22,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101225,4,Login,200,OK,Thread Group 1-29,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101225,2,Login-0,302,Found,Thread Group 1-29,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101227,2,Login-1,200,OK,Thread Group 1-29,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101229,2,Sign In,200,OK,Thread Group 1-20,text,true,,3923,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101231,2,Reptiles,200,OK,Thread Group 1-28,text,true,,3712,252,12,12,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1716467101233,7,Login,200,OK,Thread Group 1-26,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101233,2,Login-0,302,Found,Thread Group 1-26,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101235,5,Login-1,200,OK,Thread Group 1-26,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1716467101239,3,Reptiles,200,OK,Thread Group 1-29,text,true,,3712,252,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467101246,3,Home,200,OK,Thread Group 1-25,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101246,1,Home-0,302,Found,Thread Group 1-25,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101247,2,Home-1,200,OK,Thread Group 1-25,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,2,0,0
1716467101252,3,Home,200,OK,Thread Group 1-21,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,2,0,0
1716467101252,2,Home-0,302,Found,Thread Group 1-21,,true,,146,195,13,13,http://localhost:8080/jpetstore,2,0,0
1716467101254,1,Home-1,200,OK,Thread Group 1-21,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101251,5,Sign Out,200,OK,Thread Group 1-27,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101251,3,Sign Out-0,302,Found,Thread Group 1-27,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1716467101254,2,Sign Out-1,200,OK,Thread Group 1-27,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101254,2,Sign In,200,OK,Thread Group 1-23,text,true,,3925,605,13,13,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101257,3,Sign Out,200,OK,Thread Group 1-28,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101257,1,Sign Out-0,302,Found,Thread Group 1-28,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101258,2,Sign Out-1,200,OK,Thread Group 1-28,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101260,2,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101262,2,Home,200,OK,Thread Group 1-27,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101262,1,Home-0,302,Found,Thread Group 1-27,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101263,1,Home-1,200,OK,Thread Group 1-27,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101273,2,Dogs,200,OK,Thread Group 1-26,text,true,,4296,248,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467101286,2,Home,200,OK,Thread Group 1-22,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101286,1,Home-0,302,Found,Thread Group 1-22,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101287,1,Home-1,200,OK,Thread Group 1-22,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101287,2,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101289,3,Sign Out,200,OK,Thread Group 1-29,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101289,2,Sign Out-0,302,Found,Thread Group 1-29,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101291,1,Sign Out-1,200,OK,Thread Group 1-29,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101293,2,Home,200,OK,Thread Group 1-28,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101293,1,Home-0,302,Found,Thread Group 1-28,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101294,1,Home-1,200,OK,Thread Group 1-28,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101293,3,Main Catalog,200,OK,Thread Group 1-27,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101301,1,Main Catalog,200,OK,Thread Group 1-22,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101310,4,Home,200,OK,Thread Group 1-31,text,true,,1497,253,13,13,http://localhost:8080/jpetstore/,2,0,1
1716467101310,2,Home-0,302,Found,Thread Group 1-31,,true,,146,126,13,13,http://localhost:8080/jpetstore,2,0,1
1716467101312,2,Home-1,200,OK,Thread Group 1-31,text,true,,1351,127,13,13,http://localhost:8080/jpetstore/,2,0,0
1716467101313,4,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101313,2,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101315,2,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101328,4,Sign In,200,OK,Thread Group 1-24,text,true,,3921,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,4,0,0
1716467101346,2,Sign In,200,OK,Thread Group 1-25,text,true,,3923,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101351,2,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,468,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101353,2,Main Catalog,200,OK,Thread Group 1-31,text,true,,5762,399,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101347,14,Sign Out,200,OK,Thread Group 1-26,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101347,1,Sign Out-0,302,Found,Thread Group 1-26,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101349,12,Sign Out-1,200,OK,Thread Group 1-26,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,11,0,0
1716467101357,4,Login,200,OK,Thread Group 1-30,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101357,2,Login-0,302,Found,Thread Group 1-30,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101359,2,Login-1,200,OK,Thread Group 1-30,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101377,2,Main Catalog,200,OK,Thread Group 1-28,text,true,,4832,468,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101382,3,Sign In,200,OK,Thread Group 1-27,text,true,,3923,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,3,0,0
1716467101384,2,Sign In,200,OK,Thread Group 1-21,text,true,,3921,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101405,2,Sign In,200,OK,Thread Group 1-22,text,true,,3921,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101390,20,Home,200,OK,Thread Group 1-29,text,true,,1497,391,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101390,1,Home-0,302,Found,Thread Group 1-29,,true,,146,195,12,12,http://localhost:8080/jpetstore,1,0,0
1716467101391,19,Home-1,200,OK,Thread Group 1-29,text,true,,1351,196,12,12,http://localhost:8080/jpetstore/,19,0,0
1716467101408,4,Login,200,OK,Thread Group 1-24,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101408,3,Login-0,302,Found,Thread Group 1-24,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467101411,1,Login-1,200,OK,Thread Group 1-24,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101388,25,Login,200,OK,Thread Group 1-20,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101388,2,Login-0,302,Found,Thread Group 1-20,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101390,23,Login-1,200,OK,Thread Group 1-20,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,22,0,0
1716467101417,2,Sign In,200,OK,Thread Group 1-31,text,true,,3921,605,12,12,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101419,4,Login,200,OK,Thread Group 1-23,text,true,,5262,1625,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101419,2,Login-0,302,Found,Thread Group 1-23,,true,,193,940,12,12,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101421,2,Login-1,200,OK,Thread Group 1-23,text,true,,5069,685,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101430,1,Main Catalog,200,OK,Thread Group 1-29,text,true,,4832,468,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101441,2,Home,200,OK,Thread Group 1-26,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101441,1,Home-0,302,Found,Thread Group 1-26,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101442,1,Home-1,200,OK,Thread Group 1-26,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101447,3,Reptiles,200,OK,Thread Group 1-30,text,true,,3712,252,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1716467101455,2,Sign In,200,OK,Thread Group 1-28,text,true,,3923,605,13,13,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101477,3,Login,200,OK,Thread Group 1-27,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101477,2,Login-0,302,Found,Thread Group 1-27,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101479,1,Login-1,200,OK,Thread Group 1-27,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101482,1,Dogs,200,OK,Thread Group 1-27,text,true,,4296,248,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1716467101473,13,Reptiles,200,OK,Thread Group 1-23,text,true,,3712,252,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,13,0,0
1716467101484,2,Reptiles,200,OK,Thread Group 1-24,text,true,,3712,252,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1716467101495,4,Sign Out,200,OK,Thread Group 1-24,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101495,2,Sign Out-0,302,Found,Thread Group 1-24,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101497,2,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101496,5,Login,200,OK,Thread Group 1-31,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101496,3,Login-0,302,Found,Thread Group 1-31,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467101499,2,Login-1,200,OK,Thread Group 1-31,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101497,5,Login,200,OK,Thread Group 1-25,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101497,3,Login-0,302,Found,Thread Group 1-25,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1716467101500,2,Login-1,200,OK,Thread Group 1-25,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101496,8,Login,200,OK,Thread Group 1-21,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1716467101496,7,Login-0,302,Found,Thread Group 1-21,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1716467101503,1,Login-1,200,OK,Thread Group 1-21,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101504,2,Dogs,200,OK,Thread Group 1-20,text,true,,4296,248,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467101510,3,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101510,1,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101511,2,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101519,3,Home,200,OK,Thread Group 1-32,text,true,,1497,253,13,13,http://localhost:8080/jpetstore/,2,0,1
1716467101519,2,Home-0,302,Found,Thread Group 1-32,,true,,146,126,13,13,http://localhost:8080/jpetstore,2,0,1
1716467101521,1,Home-1,200,OK,Thread Group 1-32,text,true,,1351,127,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101526,2,Home,200,OK,Thread Group 1-24,text,true,,1497,391,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101526,1,Home-0,302,Found,Thread Group 1-24,,true,,146,195,13,13,http://localhost:8080/jpetstore,1,0,0
1716467101527,1,Home-1,200,OK,Thread Group 1-24,text,true,,1351,196,13,13,http://localhost:8080/jpetstore/,1,0,0
1716467101528,2,Sign In,200,OK,Thread Group 1-29,text,true,,3923,605,13,13,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101529,2,Main Catalog,200,OK,Thread Group 1-26,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101530,4,Login,200,OK,Thread Group 1-22,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101530,2,Login-0,302,Found,Thread Group 1-22,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101532,2,Login-1,200,OK,Thread Group 1-22,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101542,3,Sign Out,200,OK,Thread Group 1-30,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101542,2,Sign Out-0,302,Found,Thread Group 1-30,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101544,1,Sign Out-1,200,OK,Thread Group 1-30,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101560,2,Main Catalog,200,OK,Thread Group 1-32,text,true,,5762,399,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101546,16,Sign Out,200,OK,Thread Group 1-27,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101546,1,Sign Out-0,302,Found,Thread Group 1-27,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101547,15,Sign Out-1,200,OK,Thread Group 1-27,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1716467101561,3,Login,200,OK,Thread Group 1-28,text,true,,5262,1625,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101561,2,Login-0,302,Found,Thread Group 1-28,,true,,193,940,13,13,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1716467101563,1,Login-1,200,OK,Thread Group 1-28,text,true,,5069,685,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101565,3,Birds,200,OK,Thread Group 1-25,text,true,,3710,249,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1716467101574,2,Dogs,200,OK,Thread Group 1-22,text,true,,4296,248,13,13,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1716467101576,2,Sign In,200,OK,Thread Group 1-26,text,true,,3921,605,13,13,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,2,0,0
1716467101579,2,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,468,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101581,5,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101581,2,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101583,3,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101582,4,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101582,2,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101584,2,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101583,5,Home,200,OK,Thread Group 1-27,text,true,,1497,391,12,12,http://localhost:8080/jpetstore/,5,0,0
1716467101583,5,Home-0,302,Found,Thread Group 1-27,,true,,146,195,12,12,http://localhost:8080/jpetstore,5,0,0
1716467101588,0,Home-1,200,OK,Thread Group 1-27,text,true,,1351,196,12,12,http://localhost:8080/jpetstore/,0,0,0
1716467101597,2,Home,200,OK,Thread Group 1-30,text,true,,1497,391,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101597,1,Home-0,302,Found,Thread Group 1-30,,true,,146,195,12,12,http://localhost:8080/jpetstore,1,0,0
1716467101598,1,Home-1,200,OK,Thread Group 1-30,text,true,,1351,196,12,12,http://localhost:8080/jpetstore/,1,0,0
1716467101595,4,Sign Out,200,OK,Thread Group 1-22,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101595,1,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1716467101596,3,Sign Out-1,200,OK,Thread Group 1-22,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101603,5,Dogs,200,OK,Thread Group 1-21,text,true,,4296,248,11,11,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1716467101598,10,Reptiles,200,OK,Thread Group 1-31,text,true,,3712,252,11,11,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,10,0,0
1716467101605,4,Sign In,200,OK,Thread Group 1-32,text,true,,3923,605,11,11,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=Cyh040DIwh0suhKAAxRyi18CwEQ9Bffd0qSi4igU.ppss-vb?signonForm=,4,0,0
1716467101612,3,Home,200,OK,Thread Group 1-23,text,true,,1497,391,11,11,http://localhost:8080/jpetstore/,1,0,0
1716467101612,1,Home-0,302,Found,Thread Group 1-23,,true,,146,195,11,11,http://localhost:8080/jpetstore,1,0,0
1716467101613,2,Home-1,200,OK,Thread Group 1-23,text,true,,1351,196,11,11,http://localhost:8080/jpetstore/,2,0,0
1716467101626,2,Main Catalog,200,OK,Thread Group 1-30,text,true,,4832,468,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101626,5,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1716467101626,2,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1716467101628,3,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1716467101640,8,Home,200,OK,Thread Group 1-25,text,true,,1497,391,11,11,http://localhost:8080/jpetstore/,2,0,0
1716467101640,2,Home-0,302,Found,Thread Group 1-25,,true,,146,195,11,11,http://localhost:8080/jpetstore,2,0,0
1716467101642,6,Home-1,200,OK,Thread Group 1-25,text,true,,1351,196,11,11,http://localhost:8080/jpetstore/,6,0,0
1716467101647,5,Login,200,OK,Thread Group 1-26,text,true,,5262,1625,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1716467101651,1,Main Catalog,200,OK,Thread Group 1-27,text,true,,4832,468,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101647,4,Login-0,302,Found,Thread Group 1-26,,true,,193,940,11,11,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1716467101651,1,Login-1,200,OK,Thread Group 1-26,text,true,,5069,685,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1716467101647,7,Login,200,OK,Thread Group 1-32,text,true,,5262,1625,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
